,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,AMZN,CPNG,TSLA,AAPL,AMZN,CPNG,TSLA,AAPL,AMZN,CPNG,TSLA,AAPL,AMZN,CPNG,TSLA,AAPL,AMZN,CPNG,TSLA,AAPL,AMZN,CPNG,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,63.978363037109375,2011.5999755859375,,109.08999633789062,64.85749816894531,2011.5999755859375,,109.08999633789062,67.92500305175781,2035.719970703125,,113.0,64.75,1997.6199951171875,,106.46800231933594,67.69999694824219,2017.1099853515625,,109.0,202887200,5114000,,89599000
2020-04-08,65.6158676147461,2043.0,,109.76799774169922,66.51750183105469,2043.0,,109.76799774169922,66.84249877929688,2044.0,,111.44200134277344,65.30750274658203,2011.1500244140625,,106.66600036621094,65.68499755859375,2021.0,,110.83999633789062,168895200,3977300,,63280000
2020-04-09,66.08934783935547,2042.760009765625,,114.5999984741211,66.99749755859375,2042.760009765625,,114.5999984741211,67.51750183105469,2053.0,,115.03600311279297,66.17500305175781,2017.6600341796875,,111.4219970703125,67.17500305175781,2044.300048828125,,112.41799926757812,161834800,4646500,,68250000
2020-04-13,67.38653564453125,2168.8701171875,,130.19000244140625,68.3125,2168.8701171875,,130.19000244140625,68.42500305175781,2180.0,,130.39999389648438,66.4574966430664,2038.0,,116.10600280761719,67.07749938964844,2040.0,,118.03199768066406,131022800,6716700,,112377000
2020-04-14,70.78975677490234,2283.320068359375,,141.97799682617188,71.76249694824219,2283.320068359375,,141.97799682617188,72.0625,2292.0,,148.37600708007812,69.51249694824219,2186.2099609375,,138.48599243164062,70.0,2200.469970703125,,139.79400634765625,194994800,8087200,,152882500
2020-04-15,70.14363861083984,2307.679931640625,,145.96600341796875,71.10749816894531,2307.679931640625,,145.96600341796875,71.5824966430664,2333.3701171875,,150.62600708007812,70.15750122070312,2245.0,,142.0,70.5999984741211,2257.679931640625,,148.39999389648438,131154400,6866600,,117885000
2020-04-16,70.70099639892578,2408.18994140625,,149.04200744628906,71.67250061035156,2408.18994140625,,149.04200744628906,72.05000305175781,2461.0,,151.88999938964844,70.5875015258789,2335.0,,141.343994140625,71.84500122070312,2346.0,,143.38800048828125,157125200,12038200,,103289500
2020-04-17,69.74166870117188,2375.0,,150.7779998779297,70.69999694824219,2375.0,,150.7779998779297,71.73750305175781,2400.0,,154.99000549316406,69.21499633789062,2316.02001953125,,149.53199768066406,71.17250061035156,2372.330078125,,154.45599365234375,215250000,7930000,,65641000
2020-04-20,68.29405975341797,2393.610107421875,,149.27200317382812,69.23249816894531,2393.610107421875,,149.27200317382812,70.41999816894531,2444.97998046875,,153.11399841308594,69.2125015258789,2386.050048828125,,142.44200134277344,69.48750305175781,2389.949951171875,,146.5399932861328,130015200,5770700,,73733000
2020-04-21,66.18306732177734,2328.1201171875,,137.343994140625,67.09249877929688,2328.1201171875,,137.343994140625,69.3125,2428.31005859375,,150.66600036621094,66.35749816894531,2279.659912109375,,134.75799560546875,69.06999969482422,2416.610107421875,,146.0240020751953,180991600,7476700,,101045500
2020-04-22,68.08937072753906,2363.489990234375,,146.4219970703125,69.0250015258789,2363.489990234375,,146.4219970703125,69.4749984741211,2394.0,,146.8000030517578,68.05000305175781,2351.0,,137.74200439453125,68.40249633789062,2369.0,,140.79600524902344,116862400,4212200,,70827500
2020-04-23,67.82550048828125,2399.449951171875,,141.12600708007812,68.75749969482422,2399.449951171875,,141.12600708007812,70.4375,2424.219970703125,,146.8000030517578,68.71749877929688,2382.080078125,,140.62600708007812,68.96749877929688,2399.97998046875,,145.52000427246094,124814400,5066600,,66183500
2020-04-24,69.7835922241211,2410.219970703125,,145.02999877929688,70.74250030517578,2410.219970703125,,145.02999877929688,70.75250244140625,2420.429931640625,,146.14599609375,69.25,2382.0,,139.63600158691406,69.30000305175781,2417.0,,142.16200256347656,126161200,3824900,,66060000
2020-04-27,69.8329086303711,2376.0,,159.75,70.7925033569336,2376.0,,159.75,71.13500213623047,2444.8798828125,,159.8979949951172,69.98750305175781,2363.0,,147.0,70.44999694824219,2443.199951171875,,147.52200317382812,117087600,5645600,,103407000
2020-04-28,68.70097351074219,2314.080078125,,153.82400512695312,69.6449966430664,2314.080078125,,153.82400512695312,71.4574966430664,2373.5,,161.0,69.55000305175781,2306.0,,151.33799743652344,71.2699966430664,2372.10009765625,,159.1280059814453,112004800,5269400,,76110000
2020-04-29,70.95746612548828,2372.7099609375,,160.1020050048828,71.93250274658203,2372.7099609375,,160.1020050048828,72.4175033569336,2391.889892578125,,160.63999938964844,70.97250366210938,2310.0,,156.6320037841797,71.18250274658203,2330.010009765625,,158.03399658203125,137280800,4591600,,81080000
2020-04-30,72.45439147949219,2474.0,,156.37600708007812,73.44999694824219,2474.0,,156.37600708007812,73.63249969482422,2475.0,,173.96400451660156,72.0875015258789,2396.010009765625,,152.6999969482422,72.48999786376953,2419.840087890625,,171.03799438476562,183064000,9534600,,142359500
2020-05-01,71.28791809082031,2286.0400390625,,140.26400756835938,72.26750183105469,2286.0400390625,,140.26400756835938,74.75,2362.43994140625,,154.5540008544922,71.4625015258789,2258.18994140625,,136.60800170898438,71.5625,2336.800048828125,,151.0,240616800,9772600,,162659000
2020-05-04,72.29656219482422,2315.989990234375,,152.23800659179688,73.29000091552734,2315.989990234375,,152.23800659179688,73.42250061035156,2326.97998046875,,152.39999389648438,71.58000183105469,2256.3798828125,,139.60000610351562,72.2925033569336,2256.3798828125,,140.1999969482422,133568000,4865900,,96185500
2020-05-05,73.38165283203125,2317.800048828125,,153.64199829101562,74.38999938964844,2317.800048828125,,153.64199829101562,75.25,2351.0,,159.78399658203125,73.61499786376953,2307.1298828125,,152.43600463867188,73.76499938964844,2340.0,,157.95799255371094,147751200,3242500,,84958500
2020-05-06,74.13874816894531,2351.260009765625,,156.51600646972656,75.15750122070312,2351.260009765625,,156.51600646972656,75.80999755859375,2357.449951171875,,157.9600067138672,74.71749877929688,2320.0,,152.2220001220703,75.11499786376953,2329.43994140625,,155.3000030517578,142333600,3117800,,55616000
2020-05-07,74.90570068359375,2367.610107421875,,156.00799560546875,75.93499755859375,2367.610107421875,,156.00799560546875,76.2925033569336,2376.0,,159.27999877929688,75.49250030517578,2343.110107421875,,154.47000122070312,75.80500030517578,2374.780029296875,,155.44200134277344,115215200,3396400,,57638500
2020-05-08,76.68860626220703,2379.610107421875,,163.88400268554688,77.53250122070312,2379.610107421875,,163.88400268554688,77.5875015258789,2387.239990234375,,164.8000030517578,76.07250213623047,2357.0,,157.40199279785156,76.41000366210938,2372.139892578125,,158.75399780273438,133838400,3206600,,80432500
2020-05-11,77.89530944824219,2409.0,,162.25799560546875,78.75250244140625,2409.0,,162.25799560546875,79.26249694824219,2419.669921875,,164.8000030517578,76.80999755859375,2372.110107421875,,157.0,77.0250015258789,2374.699951171875,,158.1020050048828,145946400,3259200,,82598000
2020-05-12,77.00511932373047,2356.949951171875,,161.8820037841797,77.85250091552734,2356.949951171875,,161.8820037841797,79.92250061035156,2419.0,,168.6580047607422,77.72750091552734,2355.0,,161.60000610351562,79.4574966430664,2411.85009765625,,165.39999389648438,162301200,3074900,,79534500
2020-05-13,76.0753402709961,2367.919921875,,158.19200134277344,76.9124984741211,2367.919921875,,158.19200134277344,78.98750305175781,2407.699951171875,,165.1999969482422,75.80249786376953,2337.800048828125,,152.66000366210938,78.0374984741211,2366.800048828125,,164.16600036621094,200622400,4782900,,95327500
2020-05-14,76.54269409179688,2388.85009765625,,160.66600036621094,77.38500213623047,2388.85009765625,,160.66600036621094,77.44750213623047,2391.3701171875,,160.6719970703125,75.38249969482422,2353.2099609375,,152.8000030517578,76.12750244140625,2361.010009765625,,156.0,158929200,3648100,,68411000
2020-05-15,76.09017944335938,2409.780029296875,,159.83399963378906,76.92749786376953,2409.780029296875,,159.83399963378906,76.9749984741211,2411.0,,161.00999450683594,75.05249786376953,2356.3701171875,,157.30999755859375,75.0875015258789,2368.52001953125,,158.07000732421875,166348400,4235000,,52592000
2020-05-18,77.88294982910156,2426.260009765625,,162.7259979248047,78.73999786376953,2426.260009765625,,162.7259979248047,79.125,2433.0,,166.94400024414062,77.58000183105469,2384.010009765625,,160.7760009765625,78.2925033569336,2404.35009765625,,165.55599975585938,135178400,4357200,,58329000
2020-05-19,77.43290710449219,2449.330078125,,161.6020050048828,78.28500366210938,2449.330078125,,161.6020050048828,79.62999725341797,2485.0,,164.41400146484375,78.25250244140625,2428.969970703125,,161.21600341796875,78.75749969482422,2429.830078125,,163.03399658203125,101729600,4320500,,48182500
2020-05-20,78.9388427734375,2497.93994140625,,163.11199951171875,79.80750274658203,2497.93994140625,,163.11199951171875,79.87999725341797,2500.010009765625,,165.1999969482422,79.12999725341797,2467.27001953125,,162.36000061035156,79.16999816894531,2477.8701171875,,164.10000610351562,111504800,3998100,,36546500
2020-05-21,78.35030364990234,2446.739990234375,,165.52000427246094,79.2125015258789,2446.739990234375,,165.52000427246094,80.22250366210938,2525.449951171875,,166.5,78.96749877929688,2442.5400390625,,159.1999969482422,79.66500091552734,2500.0,,163.1999969482422,102688800,5114400,,61273000
2020-05-22,78.8547592163086,2436.8798828125,,163.37600708007812,79.72250366210938,2436.8798828125,,163.37600708007812,79.80750274658203,2469.85009765625,,166.3560028076172,78.8375015258789,2430.1298828125,,162.39999389648438,78.94249725341797,2455.010009765625,,164.4340057373047,81803200,2867100,,49937500
2020-05-26,78.32063293457031,2421.860107421875,,163.7740020751953,79.18250274658203,2421.860107421875,,163.7740020751953,81.05999755859375,2462.0,,166.9199981689453,79.125,2414.06005859375,,163.14199829101562,80.875,2458.0,,166.89999389648438,125522000,3568200,,40448500
2020-05-27,78.66187286376953,2410.389892578125,,164.04600524902344,79.52749633789062,2410.389892578125,,164.04600524902344,79.67749786376953,2413.580078125,,165.54200744628906,78.27249908447266,2330.0,,157.0,79.03500366210938,2404.989990234375,,164.1719970703125,112945200,5056900,,57747500
2020-05-28,78.69648742675781,2401.10009765625,,161.16200256347656,79.5625,2401.10009765625,,161.16200256347656,80.86000061035156,2436.969970703125,,164.9499969482422,78.90750122070312,2378.22998046875,,160.33799743652344,79.19249725341797,2384.330078125,,162.70199584960938,133560800,3190200,,36278000
2020-05-29,78.61983489990234,2442.3701171875,,167.0,79.48500061035156,2442.3701171875,,167.0,80.2874984741211,2442.3701171875,,167.0,79.11750030517578,2398.199951171875,,160.8419952392578,79.8125,2415.93994140625,,161.75,153532400,3509900,,58822500
2020-06-01,79.58670043945312,2471.0400390625,,179.6199951171875,80.4625015258789,2471.0400390625,,179.6199951171875,80.5875015258789,2476.929931640625,,179.8000030517578,79.30249786376953,2444.169921875,,170.82000732421875,79.4375,2448.0,,171.60000610351562,80791200,2928900,,74697500
2020-06-02,79.95514678955078,2472.409912109375,,176.31199645996094,80.83499908447266,2472.409912109375,,176.31199645996094,80.86000061035156,2473.530029296875,,181.73199462890625,79.73249816894531,2445.31005859375,,174.1999969482422,80.1875,2467.0,,178.94000244140625,87642800,2529900,,67828000
2020-06-03,80.39529418945312,2478.39990234375,,176.5919952392578,81.27999877929688,2478.39990234375,,176.5919952392578,81.55000305175781,2488.0,,179.58799743652344,80.57499694824219,2461.169921875,,176.02000427246094,81.16500091552734,2468.010009765625,,177.62399291992188,104491200,2671000,,39747500
2020-06-04,79.70292663574219,2460.60009765625,,172.87600708007812,80.58000183105469,2460.60009765625,,172.87600708007812,81.40499877929688,2507.5400390625,,179.14999389648438,80.19499969482422,2450.010009765625,,171.68800354003906,81.09750366210938,2477.429931640625,,177.9759979248047,87560400,2948700,,44438500
2020-06-05,81.97294616699219,2483.0,,177.1320037841797,82.875,2483.0,,177.1320037841797,82.9375,2488.64990234375,,177.3040008544922,80.80750274658203,2437.1298828125,,173.24000549316406,80.8375015258789,2444.510009765625,,175.5679931640625,137250400,3306400,,39059500
2020-06-08,82.45761108398438,2524.06005859375,,189.98399353027344,83.36499786376953,2524.06005859375,,189.98399353027344,83.4000015258789,2530.0,,190.0,81.83000183105469,2487.340087890625,,181.83200073242188,82.5625,2500.199951171875,,183.8000030517578,95654400,3970700,,70873500
2020-06-09,85.06145477294922,2600.860107421875,,188.13400268554688,85.99749755859375,2600.860107421875,,188.13400268554688,86.40249633789062,2626.429931640625,,190.88800048828125,83.00250244140625,2525.0,,184.78599548339844,83.03500366210938,2529.43994140625,,188.0019989013672,147712400,5176000,,56941000
2020-06-10,87.24986267089844,2647.449951171875,,205.00999450683594,88.20999908447266,2647.449951171875,,205.00999450683594,88.69249725341797,2722.35009765625,,205.49600219726562,86.52249908447266,2626.260009765625,,196.5,86.9749984741211,2645.0,,198.37600708007812,166651600,4946000,,92817000
2020-06-11,83.06095886230469,2557.9599609375,,194.5679931640625,83.9749984741211,2557.9599609375,,194.5679931640625,87.76499938964844,2671.3798828125,,203.79200744628906,83.87000274658203,2536.22998046875,,194.39999389648438,87.32749938964844,2603.5,,198.0399932861328,201662400,5800100,,79582500
2020-06-12,83.77806854248047,2545.02001953125,,187.05599975585938,84.69999694824219,2545.02001953125,,187.05599975585938,86.94999694824219,2621.47998046875,,197.5959930419922,83.55500030517578,2503.35009765625,,182.52000427246094,86.18000030517578,2601.2099609375,,196.0,200146000,5436100,,83817000
2020-06-15,84.81416320800781,2572.679931640625,,198.17999267578125,85.74749755859375,2572.679931640625,,198.17999267578125,86.41999816894531,2584.0,,199.76800537109375,83.1449966430664,2508.0,,181.6999969482422,83.3125,2526.60009765625,,183.55799865722656,138808800,3865100,,78486000
2020-06-16,87.06193542480469,2615.27001953125,,196.42599487304688,88.0199966430664,2615.27001953125,,196.42599487304688,88.30000305175781,2620.0,,202.5760040283203,86.18000030517578,2576.0,,192.47799682617188,87.86499786376953,2620.0,,202.3699951171875,165428800,3585600,,70255500
2020-06-17,86.94076538085938,2640.97998046875,,198.35800170898438,87.89749908447266,2640.97998046875,,198.35800170898438,88.8499984741211,2655.0,,201.0,87.77249908447266,2631.820068359375,,196.51400756835938,88.7874984741211,2647.5,,197.54200744628906,114406400,2959300,,49454000
2020-06-18,86.97539520263672,2653.97998046875,,200.79200744628906,87.93250274658203,2653.97998046875,,200.79200744628906,88.36250305175781,2659.639892578125,,203.83999633789062,87.30500030517578,2636.110107421875,,198.8939971923828,87.85250091552734,2647.010009765625,,200.60000610351562,96820400,2487800,,48759500
2020-06-19,86.47836303710938,2675.010009765625,,200.17999267578125,87.43000030517578,2675.010009765625,,200.17999267578125,89.13999938964844,2697.429931640625,,203.19400024414062,86.2874984741211,2659.0,,198.26800537109375,88.66000366210938,2678.080078125,,202.55599975585938,264476000,5777000,,43398500
2020-06-22,88.74095916748047,2713.820068359375,,198.86399841308594,89.71749877929688,2713.820068359375,,198.86399841308594,89.86499786376953,2715.0,,201.7760009765625,87.7874984741211,2669.0,,198.00399780273438,87.83499908447266,2684.5,,199.99000549316406,135445200,3208800,,31812000
2020-06-23,90.6351089477539,2764.409912109375,,200.3560028076172,91.63249969482422,2764.409912109375,,200.3560028076172,93.09500122070312,2783.110107421875,,202.39999389648438,90.56749725341797,2718.0400390625,,198.802001953125,91.0,2726.02001953125,,199.7760009765625,212155600,4231700,,31826500
2020-06-24,89.03522491455078,2734.39990234375,,192.1699981689453,90.01499938964844,2734.39990234375,,192.1699981689453,92.19750213623047,2796.0,,200.17599487304688,89.62999725341797,2721.0,,190.6280059814453,91.25,2780.0,,198.82200622558594,192623200,4526600,,54798000
2020-06-25,90.21721649169922,2754.580078125,,197.1959991455078,91.20999908447266,2754.580078125,,197.1959991455078,91.25,2756.22998046875,,197.1959991455078,89.39250183105469,2712.139892578125,,187.42999267578125,90.17500305175781,2739.550048828125,,190.85400390625,137522400,2968700,,46272500
2020-06-26,87.44523620605469,2692.8701171875,,191.947998046875,88.40750122070312,2692.8701171875,,191.947998046875,91.33000183105469,2782.570068359375,,199.0,88.25499725341797,2688.0,,190.9739990234375,91.10250091552734,2775.06005859375,,198.95599365234375,205256800,6500800,,44274500
2020-06-29,89.46054077148438,2680.3798828125,,201.8699951171875,90.44499969482422,2680.3798828125,,201.8699951171875,90.5425033569336,2696.800048828125,,202.0,87.81999969482422,2630.080078125,,189.70399475097656,88.3125,2690.010009765625,,193.802001953125,130646000,4223400,,45132000
2020-06-30,90.20732879638672,2758.820068359375,,215.96200561523438,91.19999694824219,2758.820068359375,,215.96200561523438,91.49500274658203,2769.6298828125,,217.53799438476562,90.0,2675.030029296875,,200.74600219726562,90.0199966430664,2685.070068359375,,201.3000030517578,140223200,3769700,,84592500
2020-07-01,90.03670501708984,2878.699951171875,,223.92599487304688,91.02749633789062,2878.699951171875,,223.92599487304688,91.83999633789062,2895.0,,227.0659942626953,90.97750091552734,2754.0,,216.10000610351562,91.27999877929688,2757.989990234375,,216.60000610351562,110737200,6363400,,66634500
2020-07-02,90.03670501708984,2890.300048828125,,241.73199462890625,91.02749633789062,2890.300048828125,,241.73199462890625,92.61750030517578,2955.56005859375,,245.60000610351562,90.91000366210938,2871.10009765625,,237.1199951171875,91.9625015258789,2912.010009765625,,244.29600524902344,114041600,6593400,,86250500
2020-07-06,92.4451904296875,3057.0400390625,,274.3160095214844,93.4625015258789,3057.0400390625,,274.3160095214844,93.94499969482422,3059.8798828125,,275.5580139160156,92.46749877929688,2930.0,,253.20799255371094,92.5,2934.969970703125,,255.33799743652344,118655600,6880600,,102849500
2020-07-07,92.15836334228516,3000.1201171875,,277.97198486328125,93.17250061035156,3000.1201171875,,277.97198486328125,94.65499877929688,3069.550048828125,,285.8999938964844,93.05750274658203,2990.0,,267.3420104980469,93.85250091552734,3058.550048828125,,281.00201416015625,112424400,5257500,,107448500
2020-07-08,94.30473327636719,3081.110107421875,,273.1759948730469,95.34249877929688,3081.110107421875,,273.1759948730469,95.375,3083.969970703125,,283.4519958496094,94.08999633789062,3012.429931640625,,262.26800537109375,94.18000030517578,3022.610107421875,,281.0,117092000,5037600,,81556500
2020-07-09,94.71028137207031,3182.6298828125,,278.8559875488281,95.75250244140625,3182.6298828125,,278.8559875488281,96.31749725341797,3193.8798828125,,281.7120056152344,94.67250061035156,3074.0,,270.2560119628906,96.26249694824219,3115.989990234375,,279.39801025390625,125642800,6388700,,58588000
2020-07-10,94.8759536743164,3200.0,,308.92999267578125,95.91999816894531,3200.0,,308.92999267578125,95.9800033569336,3215.0,,309.78399658203125,94.70500183105469,3135.699951171875,,275.2019958496094,95.33499908447266,3191.760009765625,,279.20001220703125,90257200,5486000,,116688000
2020-07-13,94.43826293945312,3104.0,,299.4119873046875,95.47750091552734,3104.0,,299.4119873046875,99.95500183105469,3344.2900390625,,358.99798583984375,95.25749969482422,3068.389892578125,,294.22198486328125,97.26499938964844,3251.06005859375,,331.79998779296875,191649200,7720400,,194927000
2020-07-14,96.00106811523438,3084.0,,303.3599853515625,97.05750274658203,3084.0,,303.3599853515625,97.25499725341797,3127.3798828125,,318.0,93.87750244140625,2950.0,,286.20001220703125,94.83999633789062,3089.0,,311.20001220703125,170989200,7231900,,117090500
2020-07-15,96.66131591796875,3008.8701171875,,309.2019958496094,97.7249984741211,3008.8701171875,,309.2019958496094,99.24749755859375,3098.35009765625,,310.0,96.48999786376953,2973.179931640625,,291.3999938964844,98.98999786376953,3080.22998046875,,308.6000061035156,153198000,5788900,,81839000
2020-07-16,95.47189331054688,2999.89990234375,,300.12799072265625,96.52249908447266,2999.89990234375,,300.12799072265625,97.40499877929688,3032.0,,306.3420104980469,95.90499877929688,2918.22998046875,,293.20001220703125,96.5625,2971.06005859375,,295.4320068359375,110577600,6394200,,71504000
2020-07-17,95.27900695800781,2961.969970703125,,300.1679992675781,96.32749938964844,2961.969970703125,,300.1679992675781,97.14749908447266,3024.0,,307.50201416015625,95.83999633789062,2948.449951171875,,298.0,96.98750305175781,3009.0,,302.69000244140625,92186800,4761300,,46650000
2020-07-20,97.28691864013672,3196.840087890625,,328.6000061035156,98.35749816894531,3196.840087890625,,328.6000061035156,98.5,3201.360107421875,,330.0,96.0625,2994.02001953125,,297.6000061035156,96.4175033569336,3000.199951171875,,303.802001953125,90318000,7598200,,85607000
2020-07-21,95.94419860839844,3138.2900390625,,313.6719970703125,97.0,3138.2900390625,,313.6719970703125,99.25,3240.580078125,,335.0,96.74250030517578,3105.719970703125,,311.6000061035156,99.17250061035156,3232.489990234375,,327.9859924316406,103433200,6121300,,80536000
2020-07-22,96.21372985839844,3099.909912109375,,318.46600341796875,97.27249908447266,3099.909912109375,,318.46600341796875,97.9749984741211,3150.0,,325.28399658203125,96.60250091552734,3065.260009765625,,312.3999938964844,96.69249725341797,3125.0,,319.79998779296875,89001600,4104200,,70805500
2020-07-23,91.83441925048828,2986.550048828125,,302.614013671875,92.84500122070312,2986.550048828125,,302.614013671875,97.07749938964844,3098.27001953125,,337.79998779296875,92.01000213623047,2970.0,,296.15399169921875,96.99749755859375,3098.27001953125,,335.7900085449219,197004400,5656900,,121642500
2020-07-24,91.60692596435547,3008.909912109375,,283.3999938964844,92.61499786376953,3008.909912109375,,283.3999938964844,92.97000122070312,3031.580078125,,293.0,89.1449966430664,2888.0,,273.3080139160156,90.98750305175781,2930.0,,283.2019958496094,185438800,5632400,,96983000
2020-07-27,93.77802276611328,3055.2099609375,,307.9200134277344,94.80999755859375,3055.2099609375,,307.9200134277344,94.90499877929688,3098.0,,309.5880126953125,93.4800033569336,3015.77001953125,,282.6000061035156,93.70999908447266,3062.0,,287.0,121214000,4170500,,80243500
2020-07-28,92.23748016357422,3000.330078125,,295.2980041503906,93.25250244140625,3000.330078125,,295.2980041503906,94.55000305175781,3077.090087890625,,312.94000244140625,93.24749755859375,2995.760009765625,,294.8840026855469,94.36750030517578,3054.27001953125,,300.79998779296875,103625600,3126700,,79043500
2020-07-29,94.00553894042969,3033.530029296875,,299.8219909667969,95.04000091552734,3033.530029296875,,299.8219909667969,95.2300033569336,3039.159912109375,,306.9620056152344,93.7125015258789,2996.77001953125,,297.3999938964844,93.75,3030.989990234375,,300.20001220703125,90329200,2974100,,47134500
2020-07-30,95.14301300048828,3051.8798828125,,297.49798583984375,96.19000244140625,3051.8798828125,,297.49798583984375,96.29750061035156,3092.0,,302.64801025390625,93.76750183105469,3005.0,,294.20001220703125,94.1875,3014.0,,297.6000061035156,158130000,6128300,,38105000
2020-07-31,105.1033935546875,3164.679931640625,,286.1520080566406,106.26000213623047,3164.679931640625,,286.1520080566406,106.41500091552734,3246.820068359375,,303.4100036621094,100.82499694824219,3151.0,,284.1960144042969,102.88500213623047,3244.0,,303.0,374336800,8085500,,61041000
2020-08-03,107.75176239013672,3111.889892578125,,297.0,108.9375,3111.889892578125,,297.0,111.63749694824219,3184.0,,301.9620056152344,107.89250183105469,3104.0,,288.8760070800781,108.19999694824219,3180.510009765625,,289.8399963378906,308151200,5074700,,44046500
2020-08-04,108.47134399414062,3138.830078125,,297.3999938964844,109.66500091552734,3138.830078125,,297.3999938964844,110.79000091552734,3167.239990234375,,305.48199462890625,108.38749694824219,3101.2099609375,,292.3999938964844,109.13249969482422,3101.2099609375,,299.00201416015625,173071600,4694300,,42075000
2020-08-05,108.86451721191406,3205.030029296875,,297.0039978027344,110.0625,3205.030029296875,,297.0039978027344,110.39250183105469,3213.590087890625,,299.9679870605469,108.89749908447266,3127.300048828125,,293.6619873046875,109.37750244140625,3143.77001953125,,298.5979919433594,121776800,3916500,,24739000
2020-08-06,112.6627197265625,3225.0,,297.9159851074219,113.90249633789062,3225.0,,297.9159851074219,114.4124984741211,3247.469970703125,,303.4620056152344,109.79750061035156,3165.429931640625,,295.4519958496094,110.40499877929688,3194.360107421875,,298.1659851074219,202428800,3940600,,29961500
2020-08-07,110.10124969482422,3167.4599609375,,290.5419921875,111.11250305175781,3167.4599609375,,290.5419921875,113.67500305175781,3240.81005859375,,299.95001220703125,110.2925033569336,3140.669921875,,283.00201416015625,113.20500183105469,3224.010009765625,,299.9079895019531,198045600,3936100,,44482000
2020-08-10,111.70154571533203,3148.159912109375,,283.7139892578125,112.72750091552734,3148.159912109375,,283.7139892578125,113.7750015258789,3172.510009765625,,291.5,110.0,3101.52001953125,,277.1679992675781,112.5999984741211,3170.31005859375,,289.6000061035156,212403600,3167300,,37611500
2020-08-11,108.37955474853516,3080.669921875,,274.87799072265625,109.375,3080.669921875,,274.87799072265625,112.48249816894531,3159.219970703125,,284.0,109.10749816894531,3073.0,,273.0,111.97000122070312,3113.199951171875,,279.20001220703125,187902400,3718100,,43129000
2020-08-12,111.98147583007812,3162.239990234375,,310.9519958496094,113.01000213623047,3162.239990234375,,310.9519958496094,113.2750015258789,3174.389892578125,,317.0,110.29750061035156,3101.419921875,,287.0,110.49749755859375,3108.0,,294.0,165598000,3522100,,109147000
2020-08-13,113.96327209472656,3161.02001953125,,324.20001220703125,115.01000213623047,3161.02001953125,,324.20001220703125,116.0425033569336,3217.52001953125,,330.2359924316406,113.92749786376953,3155.0,,313.4519958496094,114.43000030517578,3182.989990234375,,322.20001220703125,210082000,3149000,,102126500
2020-08-14,113.86170196533203,3148.02001953125,,330.1419982910156,114.90750122070312,3148.02001953125,,330.1419982910156,115.0,3178.239990234375,,333.760009765625,113.04499816894531,3120.0,,325.3280029296875,114.83000183105469,3178.179931640625,,332.99798583984375,165565200,2751700,,62888000
2020-08-17,113.5644302368164,3182.409912109375,,367.12799072265625,114.60749816894531,3182.409912109375,,367.12799072265625,116.0875015258789,3194.969970703125,,369.1719970703125,113.9625015258789,3154.179931640625,,334.5660095214844,116.0625,3173.1201171875,,335.3999938964844,119561600,2691200,,101211500
2020-08-18,114.51074981689453,3312.489990234375,,377.4179992675781,115.5625,3312.489990234375,,377.4179992675781,116.0,3320.0,,384.7799987792969,114.00749969482422,3205.820068359375,,369.0220031738281,114.35250091552734,3212.0,,379.7980041503906,105633600,5346000,,82372500
2020-08-19,114.65441131591797,3260.47998046875,,375.70599365234375,115.7074966430664,3260.47998046875,,375.70599365234375,117.1624984741211,3315.89990234375,,382.20001220703125,115.61000061035156,3256.0,,368.24200439453125,115.98249816894531,3303.010009765625,,373.0,145538000,4185100,,61026500
2020-08-20,117.19855499267578,3297.3701171875,,400.3659973144531,118.2750015258789,3297.3701171875,,400.3659973144531,118.39250183105469,3312.6201171875,,404.39801025390625,115.73249816894531,3238.0,,371.4119873046875,115.75,3252.0,,372.135986328125,126907200,3332500,,103059000
2020-08-21,123.23807525634766,3284.719970703125,,409.9960021972656,124.37000274658203,3284.719970703125,,409.9960021972656,124.86750030517578,3314.39990234375,,419.0979919433594,119.25,3275.389892578125,,405.010009765625,119.26249694824219,3295.0,,408.9519958496094,338054800,3575900,,107448000
2020-08-24,124.71204376220703,3307.4599609375,,402.8399963378906,125.85749816894531,3307.4599609375,,402.8399963378906,128.78500366210938,3380.320068359375,,425.79998779296875,123.9375,3257.56005859375,,385.5039978027344,128.69749450683594,3310.14990234375,,425.2560119628906,345937600,4666300,,100318000
2020-08-25,123.68893432617188,3346.489990234375,,404.6679992675781,124.82499694824219,3346.489990234375,,404.6679992675781,125.18000030517578,3357.39990234375,,405.5899963378906,123.05249786376953,3267.0,,393.6000061035156,124.69750213623047,3294.989990234375,,394.9779968261719,211495600,3992800,,53294500
2020-08-26,125.3709945678711,3441.85009765625,,430.6340026855469,126.52249908447266,3441.85009765625,,430.6340026855469,126.99250030517578,3451.739990234375,,433.20001220703125,125.0824966430664,3344.570068359375,,410.72601318359375,126.18000030517578,3351.110107421875,,412.0,163022400,6508700,,71197000
